,Dólar (PTAX),Selic Diária (%),Selic Anual (%),IPCA Anual (%),BVSP
2005-07-12,2.3345,0.071448,0.19719900983695182,0.06570000000000001,25536.0
2005-07-13,2.3474,0.071448,0.19719900983695182,0.06570000000000001,25856.0
2005-07-14,2.3425,0.071448,0.19719900983695182,0.06570000000000001,25920.0
2005-07-15,2.3419,0.071481,0.1972985019418967,0.06570000000000001,25222.0
2005-07-16,2.3419,0.071481,0.1972985019418967,0.06570000000000001,25321.0
2005-07-17,2.3419,0.071481,0.1972985019418967,0.06570000000000001,25321.0
2005-07-18,2.3296,0.071448,0.19719900983695182,0.06570000000000001,25321.0
2005-07-19,2.3426,0.071448,0.19719900983695182,0.06570000000000001,25271.0
2005-07-20,2.3514,0.071448,0.19719900983695182,0.06570000000000001,25705.0
2005-07-21,2.3397,0.071448,0.19719900983695182,0.06570000000000001,25842.0
2005-07-22,2.3753,0.071448,0.19719900983695182,0.06570000000000001,25391.0
2005-07-23,2.3753,0.071448,0.19719900983695182,0.06570000000000001,24531.0
2005-07-24,2.3753,0.071448,0.19719900983695182,0.06570000000000001,24531.0
2005-07-25,2.4279,0.071448,0.19719900983695182,0.06570000000000001,24531.0
2005-07-26,2.4648,0.071448,0.19719900983695182,0.06570000000000001,24868.0
2005-07-27,2.4431,0.071448,0.19719900983695182,0.06570000000000001,25338.0
2005-07-28,2.4203,0.071481,0.1972985019418967,0.06570000000000001,26068.0
2005-07-29,2.3897,0.071515,0.19740101757260398,0.06570000000000001,26042.0
2005-07-30,2.3897,0.071515,0.19740101757260398,0.06570000000000001,26298.0
2005-07-31,2.3897,0.071515,0.19740101757260398,0.06570000000000001,26298.0
2005-08-01,2.3777,0.071515,0.19740101757260398,0.0602,26298.0
2005-08-02,2.3522,0.071548,0.19750052639858695,0.0602,26789.0
2005-08-03,2.3143,0.071548,0.19750052639858695,0.0602,26714.0
2005-08-04,2.3046,0.071581,0.19760004346133386,0.0602,26470.0
2005-08-05,2.2978,0.071581,0.19760004346133386,0.0602,26518.0
2005-08-06,2.2978,0.071581,0.19760004346133386,0.0602,26711.0
2005-08-07,2.2978,0.071581,0.19760004346133386,0.0602,26711.0
2005-08-08,2.3092,0.071581,0.19760004346133386,0.0602,26711.0
2005-08-09,2.3143,0.071581,0.19760004346133386,0.0602,27291.0
2005-08-10,2.2759,0.071581,0.19760004346133386,0.0602,27117.0
2005-08-11,2.3161,0.071581,0.19760004346133386,0.0602,26633.0
2005-08-12,2.375,0.071581,0.19760004346133386,0.0602,26951.0
2005-08-13,2.375,0.071581,0.19760004346133386,0.0602,27375.0
2005-08-14,2.375,0.071581,0.19760004346133386,0.0602,27375.0
2005-08-15,2.3414,0.071581,0.19760004346133386,0.0602,27375.0
2005-08-16,2.3434,0.071614,0.19769956876152373,0.0602,27080.0
2005-08-17,2.3484,0.071548,0.19750052639858695,0.0602,27416.0
2005-08-18,2.3629,0.071515,0.19740101757260398,0.0602,26900.0
2005-08-19,2.4308,0.071515,0.19740101757260398,0.0602,26644.0
2005-08-20,2.4308,0.071515,0.19740101757260398,0.0602,27261.0
2005-08-21,2.4308,0.071515,0.19740101757260398,0.0602,27261.0
2005-08-22,2.402,0.071515,0.19740101757260398,0.0602,27261.0
2005-08-23,2.4089,0.071515,0.19740101757260398,0.0602,26769.0
2005-08-24,2.4227,0.071515,0.19740101757260398,0.0602,26712.0
2005-08-25,2.4195,0.071515,0.19740101757260398,0.0602,27402.0
2005-08-26,2.4121,0.071515,0.19740101757260398,0.0602,27095.0
2005-08-27,2.4121,0.071515,0.19740101757260398,0.0602,27385.0
2005-08-28,2.4121,0.071515,0.19740101757260398,0.0602,27385.0
2005-08-29,2.3987,0.071481,0.1972985019418967,0.0602,27385.0
2005-08-30,2.3853,0.071481,0.1972985019418967,0.0602,27604.0
2005-08-31,2.3629,0.071481,0.1972985019418967,0.0602,28045.0
2005-09-01,2.3615,0.071515,0.19740101757260398,0.0604,27962.0
2005-09-02,2.3421,0.071481,0.1972985019418967,0.0604,28319.0
2005-09-03,2.3421,0.071481,0.1972985019418967,0.0604,28522.0
2005-09-04,2.3421,0.071481,0.1972985019418967,0.0604,28522.0
2005-09-05,2.3287,0.071481,0.1972985019418967,0.0604,28522.0
2005-09-06,2.3254,0.071515,0.19740101757260398,0.0604,28855.0
2005-09-07,2.3254,0.071515,0.19740101757260398,0.0604,28828.0
2005-09-08,2.319,0.071515,0.19740101757260398,0.0604,28828.0
2005-09-09,2.3167,0.071515,0.19740101757260398,0.0604,29308.0
2005-09-10,2.3167,0.071515,0.19740101757260398,0.0604,29086.0
2005-09-11,2.3167,0.071515,0.19740101757260398,0.0604,29086.0
2005-09-12,2.3189,0.071515,0.19740101757260398,0.0604,29086.0
2005-09-13,2.3261,0.071515,0.19740101757260398,0.0604,28873.0
2005-09-14,2.3292,0.071515,0.19740101757260398,0.0604,29050.0
2005-09-15,2.3004,0.070685,0.19490092667473613,0.0604,29366.0
2005-09-16,2.2929,0.070718,0.1950002285567911,0.0604,29816.0
2005-09-17,2.2929,0.070718,0.1950002285567911,0.0604,30076.0
2005-09-18,2.2929,0.070718,0.1950002285567911,0.0604,30076.0
2005-09-19,2.2897,0.070751,0.19509953865854857,0.0604,30076.0
2005-09-20,2.294,0.070751,0.19509953865854857,0.0604,30059.0
2005-09-21,2.2819,0.070718,0.1950002285567911,0.0604,30837.0
2005-09-22,2.2744,0.070751,0.19509953865854857,0.0604,30678.0
2005-09-23,2.2674,0.070718,0.1950002285567911,0.0604,31294.0
2005-09-24,2.2674,0.070718,0.1950002285567911,0.0604,31141.0
2005-09-25,2.2674,0.070718,0.1950002285567911,0.0604,31141.0
2005-09-26,2.2575,0.070718,0.1950002285567911,0.0604,31141.0
2005-09-27,2.2525,0.070718,0.1950002285567911,0.0604,30875.0
2005-09-28,2.2425,0.070784,0.1951988569806864,0.0604,31317.0
2005-09-29,2.2236,0.070784,0.1951988569806864,0.0604,31209.0
2005-09-30,2.2214,0.070818,0.19530119354745534,0.0604,31584.0
2005-10-01,2.2214,0.070818,0.19530119354745534,0.0636,31856.0
2005-10-02,2.2214,0.070818,0.19530119354745534,0.0636,31856.0
2005-10-03,2.2331,0.070651,0.19479862424114147,0.0636,31856.0
2005-10-04,2.2416,0.070585,0.19460006206741887,0.0636,31284.0
2005-10-05,2.2677,0.070552,0.19450079330638737,0.0636,30164.0
2005-10-06,2.2878,0.070552,0.19450079330638737,0.0636,29227.0
2005-10-07,2.2622,0.070552,0.19450079330638737,0.0636,29973.0
2005-10-08,2.2622,0.070552,0.19450079330638737,0.0636,30277.0
2005-10-09,2.2622,0.070552,0.19450079330638737,0.0636,30277.0
2005-10-10,2.2376,0.070552,0.19450079330638737,0.0636,30277.0
2005-10-11,2.2343,0.070552,0.19450079330638737,0.0636,30614.0
2005-10-12,2.2343,0.070552,0.19450079330638737,0.0636,29880.0
2005-10-13,2.2619,0.070552,0.19450079330638737,0.0636,29880.0
2005-10-14,2.2503,0.070552,0.19450079330638737,0.0636,29770.0
2005-10-15,2.2503,0.070552,0.19450079330638737,0.0636,30242.0
2005-10-16,2.2503,0.070552,0.19450079330638737,0.0636,30242.0
2005-10-17,2.2344,0.070552,0.19450079330638737,0.0636,30242.0
2005-10-18,2.2397,0.070552,0.19450079330638737,0.0636,29068.0
2005-10-19,2.2527,0.070552,0.19450079330638737,0.0636,29297.0
2005-10-20,2.2435,0.068886,0.18949988835660414,0.0636,28344.0
2005-10-21,2.2538,0.068886,0.18949988835660414,0.0636,29176.0
2005-10-22,2.2538,0.068886,0.18949988835660414,0.0636,29835.0
2005-10-23,2.2538,0.068886,0.18949988835660414,0.0636,29835.0
2005-10-24,2.2615,0.068886,0.18949988835660414,0.0636,29835.0
2005-10-25,2.261,0.068886,0.18949988835660414,0.0636,29498.0
2005-10-26,2.2738,0.068886,0.18949988835660414,0.0636,29730.0
2005-10-27,2.2843,0.068886,0.18949988835660414,0.0636,29133.0
2005-10-28,2.2783,0.068886,0.18949988835660414,0.0636,29318.0
2005-10-29,2.2783,0.068886,0.18949988835660414,0.0636,30194.0
2005-10-30,2.2783,0.068886,0.18949988835660414,0.0636,30194.0
2005-10-31,2.2535,0.068886,0.18949988835660414,0.0636,30194.0
2005-11-01,2.2508,0.068886,0.18949988835660414,0.0622,30900.0
2005-11-02,2.2508,0.068886,0.18949988835660414,0.0622,31100.0
2005-11-03,2.2328,0.068886,0.18949988835660414,0.0622,31100.0
2005-11-04,2.2223,0.068919,0.18959874316420988,0.0622,30888.0
2005-11-05,2.2223,0.068919,0.18959874316420988,0.0622,30952.0
2005-11-06,2.2223,0.068919,0.18959874316420988,0.0622,30952.0
2005-11-07,2.2005,0.068953,0.1897006021306491,0.0622,30952.0
2005-11-08,2.2024,0.06902,0.18990134963823913,0.0622,30971.0
2005-11-09,2.1709,0.069086,0.19009913390202282,0.0622,30666.0
2005-11-10,2.1749,0.06912,0.1902010355441075,0.0622,30725.0
2005-11-11,2.1625,0.069153,0.19029994839014708,0.0622,30511.0
2005-11-12,2.1625,0.069153,0.19029994839014708,0.0622,30219.0
2005-11-13,2.1625,0.069153,0.19029994839014708,0.0622,30219.0
2005-11-14,2.1982,0.069153,0.19029994839014708,0.0622,30219.0
2005-11-15,2.1982,0.069153,0.19029994839014708,0.0622,30482.0
2005-11-16,2.1966,0.06912,0.1902010355441075,0.0622,30482.0
2005-11-17,2.1858,0.069086,0.19009913390202282,0.0622,31087.0
2005-11-18,2.2179,0.069053,0.19000023767733953,0.0622,31102.0
2005-11-19,2.2179,0.069053,0.19000023767733953,0.0622,31110.0
2005-11-20,2.2179,0.069053,0.19000023767733953,0.0622,31110.0
2005-11-21,2.2173,0.068986,0.18979947355261162,0.0622,31110.0
2005-11-22,2.2503,0.068986,0.18979947355261162,0.0622,31489.0
2005-11-23,2.2372,0.068919,0.18959874316420988,0.0622,31943.0
2005-11-24,2.2362,0.067247,0.18460038081037644,0.0622,31945.0
2005-11-25,2.2321,0.06728,0.18469883005110033,0.0622,31920.0
2005-11-26,2.2321,0.06728,0.18469883005110033,0.0622,31358.0
2005-11-27,2.2321,0.06728,0.18469883005110033,0.0622,31358.0
2005-11-28,2.2086,0.067347,0.18489873691290093,0.0622,31358.0
2005-11-29,2.1972,0.067381,0.18500019503687914,0.0622,31652.0
2005-11-30,2.2062,0.067481,0.18529865143779634,0.0622,31917.0
2005-12-01,2.2169,0.067448,0.18520015254936784,0.056900000000000006,32617.0
2005-12-02,2.2053,0.067381,0.18500019503687914,0.056900000000000006,32832.0
2005-12-03,2.2053,0.067381,0.18500019503687914,0.056900000000000006,32701.0
2005-12-04,2.2053,0.067381,0.18500019503687914,0.056900000000000006,32701.0
2005-12-05,2.196,0.067347,0.18489873691290093,0.056900000000000006,32701.0
2005-12-06,2.1799,0.067314,0.1848002711257124,0.056900000000000006,33223.0
2005-12-07,2.1792,0.067314,0.1848002711257124,0.056900000000000006,32757.0
2005-12-08,2.2119,0.067314,0.1848002711257124,0.056900000000000006,32480.0
2005-12-09,2.2438,0.067314,0.1848002711257124,0.056900000000000006,32922.0
2005-12-10,2.2438,0.067314,0.1848002711257124,0.056900000000000006,32971.0
2005-12-11,2.2438,0.067314,0.1848002711257124,0.056900000000000006,32971.0
2005-12-12,2.2626,0.067314,0.1848002711257124,0.056900000000000006,32971.0
2005-12-13,2.2557,0.067314,0.1848002711257124,0.056900000000000006,33420.0
2005-12-14,2.2771,0.067314,0.1848002711257124,0.056900000000000006,33629.0
2005-12-15,2.2949,0.065702,0.18000027641430716,0.056900000000000006,33193.0
2005-12-16,2.3348,0.065803,0.18030045091103464,0.056900000000000006,33292.0
2005-12-17,2.3348,0.065803,0.18030045091103464,0.056900000000000006,33005.0
2005-12-18,2.3348,0.065803,0.18030045091103464,0.056900000000000006,33005.0
2005-12-19,2.3727,0.065836,0.18039854421067392,0.056900000000000006,33005.0
2005-12-20,2.3489,0.065836,0.18039854421067392,0.056900000000000006,33067.0
2005-12-21,2.316,0.065836,0.18039854421067392,0.056900000000000006,33517.0
2005-12-22,2.3246,0.065836,0.18039854421067392,0.056900000000000006,33513.0
2005-12-23,2.3319,0.065836,0.18039854421067392,0.056900000000000006,33331.0
2005-12-24,2.3319,0.065836,0.18039854421067392,0.056900000000000006,33298.0
2005-12-25,2.3319,0.065836,0.18039854421067392,0.056900000000000006,33298.0
2005-12-26,2.3317,0.065836,0.18039854421067392,0.056900000000000006,33298.0
2005-12-27,2.3518,0.065836,0.18039854421067392,0.056900000000000006,33371.0
2005-12-28,2.3475,0.065836,0.18039854421067392,0.056900000000000006,33138.0
2005-12-29,2.3399,0.06587,0.1804996185274137,0.056900000000000006,33456.0
2005-12-30,2.3399,0.06587,0.1804996185274137,0.056900000000000006,33507.0
2005-12-31,2.3399,0.06587,0.1804996185274137,0.056900000000000006,33507.0
2006-01-01,2.3399,0.06587,0.1804996185274137,0.057,33507.0
2006-01-02,2.3362,0.065635,0.1798011927100609,0.057,33507.0
2006-01-03,2.3452,0.065635,0.1798011927100609,0.057,34541.0
2006-01-04,2.3058,0.065601,0.17970017795521942,0.057,35002.0
2006-01-05,2.2817,0.065567,0.17959917181502405,0.057,34936.0
2006-01-06,2.2862,0.065534,0.17950114468119915,0.057,35475.0
2006-01-07,2.2862,0.065534,0.17950114468119915,0.057,35337.0
2006-01-08,2.2862,0.065534,0.17950114468119915,0.057,35337.0
2006-01-09,2.2624,0.065534,0.17950114468119915,0.057,35337.0
2006-01-10,2.263,0.065534,0.17950114468119915,0.057,35049.0
2006-01-11,2.2671,0.065534,0.17950114468119915,0.057,35952.0
2006-01-12,2.2721,0.065534,0.17950114468119915,0.057,35779.0
2006-01-13,2.2739,0.065534,0.17950114468119915,0.057,35897.0
2006-01-14,2.2739,0.065534,0.17950114468119915,0.057,36534.0
2006-01-15,2.2739,0.065534,0.17950114468119915,0.057,36534.0
2006-01-16,2.2754,0.065534,0.17950114468119915,0.057,36534.0
2006-01-17,2.2916,0.065534,0.17950114468119915,0.057,36119.0
2006-01-18,2.3268,0.065534,0.17950114468119915,0.057,35805.0
2006-01-19,2.3217,0.063001,0.1720009831356739,0.057,36858.0
2006-01-20,2.2748,0.063001,0.1720009831356739,0.057,36695.0
2006-01-21,2.2748,0.063001,0.1720009831356739,0.057,36632.0
2006-01-22,2.2748,0.063001,0.1720009831356739,0.057,36632.0
2006-01-23,2.2601,0.063001,0.1720009831356739,0.057,36632.0
2006-01-24,2.2432,0.063001,0.1720009831356739,0.057,37400.0
2006-01-25,2.2425,0.063035,0.17210134123550125,0.057,38014.0
2006-01-26,2.2374,0.063068,0.1721987558121265,0.057,38014.0
2006-01-27,2.2144,0.063102,0.17229913077995818,0.057,37822.0
2006-01-28,2.2144,0.063102,0.17229913077995818,0.057,38242.0
2006-01-29,2.2144,0.063102,0.17229913077995818,0.057,38242.0
2006-01-30,2.2108,0.063102,0.17229913077995818,0.057,38242.0
2006-01-31,2.2152,0.063102,0.17229913077995818,0.057,38383.0
2006-02-01,2.2209,0.063102,0.17229913077995818,0.055099999999999996,38485.0
2006-02-02,2.2202,0.063136,0.1723995143088184,0.055099999999999996,37304.0
2006-02-03,2.2194,0.063204,0.1726003070522053,0.055099999999999996,37262.0
2006-02-04,2.2194,0.063204,0.1726003070522053,0.055099999999999996,37321.0
2006-02-05,2.2194,0.063204,0.1726003070522053,0.055099999999999996,37321.0
2006-02-06,2.1869,0.063238,0.17270071626831807,0.055099999999999996,37321.0
2006-02-07,2.1858,0.063272,0.1728011340482376,0.055099999999999996,36562.0
2006-02-08,2.1948,0.063305,0.1728986065545064,0.055099999999999996,36499.0
2006-02-09,2.177,0.063305,0.1728986065545064,0.055099999999999996,36882.0
2006-02-10,2.1567,0.063305,0.1728986065545064,0.055099999999999996,36975.0
2006-02-11,2.1567,0.063305,0.1728986065545064,0.055099999999999996,36114.0
2006-02-12,2.1567,0.063305,0.1728986065545064,0.055099999999999996,36114.0
2006-02-13,2.1613,0.063305,0.1728986065545064,0.055099999999999996,36114.0
2006-02-14,2.1427,0.063305,0.1728986065545064,0.055099999999999996,36627.0
2006-02-15,2.1367,0.063305,0.1728986065545064,0.055099999999999996,37239.0
2006-02-16,2.1169,0.063305,0.1728986065545064,0.055099999999999996,38256.0
2006-02-17,2.1178,0.063305,0.1728986065545064,0.055099999999999996,38422.0
2006-02-18,2.1178,0.063305,0.1728986065545064,0.055099999999999996,38539.0
2006-02-19,2.1178,0.063305,0.1728986065545064,0.055099999999999996,38539.0
2006-02-20,2.1174,0.063305,0.1728986065545064,0.055099999999999996,38539.0
2006-02-21,2.1289,0.063305,0.1728986065545064,0.055099999999999996,38166.0
2006-02-22,2.1476,0.063305,0.1728986065545064,0.055099999999999996,38246.0
2006-02-23,2.1345,0.063305,0.1728986065545064,0.055099999999999996,38405.0
2006-02-24,2.1347,0.063305,0.1728986065545064,0.055099999999999996,38610.0
2006-02-25,2.1347,0.063305,0.1728986065545064,0.055099999999999996,39178.0
2006-02-26,2.1347,0.063305,0.1728986065545064,0.055099999999999996,39178.0
2006-02-27,2.1347,0.063305,0.1728986065545064,0.055099999999999996,39178.0
2006-02-28,2.1347,0.063305,0.1728986065545064,0.055099999999999996,39178.0
2006-03-01,2.1173,0.063305,0.1728986065545064,0.053200000000000004,39178.0
2006-03-02,2.1126,0.063305,0.1728986065545064,0.053200000000000004,39126.0
2006-03-03,2.1147,0.063305,0.1728986065545064,0.053200000000000004,39240.0
2006-03-04,2.1147,0.063305,0.1728986065545064,0.053200000000000004,38354.0
2006-03-05,2.1147,0.063305,0.1728986065545064,0.053200000000000004,38354.0
2006-03-06,2.1253,0.063305,0.1728986065545064,0.053200000000000004,38354.0
2006-03-07,2.1674,0.063305,0.1728986065545064,0.053200000000000004,37423.0
2006-03-08,2.177,0.063305,0.1728986065545064,0.053200000000000004,37289.0
2006-03-09,2.1607,0.060758,0.16539917229763468,0.053200000000000004,36312.0
2006-03-10,2.1439,0.060758,0.16539917229763468,0.053200000000000004,36891.0
2006-03-11,2.1439,0.060758,0.16539917229763468,0.053200000000000004,36793.0
2006-03-12,2.1439,0.060758,0.16539917229763468,0.053200000000000004,36793.0
2006-03-13,2.1341,0.060758,0.16539917229763468,0.053200000000000004,36793.0
2006-03-14,2.1261,0.060758,0.16539917229763468,0.053200000000000004,37541.0
2006-03-15,2.1207,0.060758,0.16539917229763468,0.053200000000000004,38244.0
2006-03-16,2.1059,0.060758,0.16539917229763468,0.053200000000000004,38157.0
2006-03-17,2.118,0.060758,0.16539917229763468,0.053200000000000004,38049.0
2006-03-18,2.118,0.060758,0.16539917229763468,0.053200000000000004,38204.0
2006-03-19,2.118,0.060758,0.16539917229763468,0.053200000000000004,38204.0
2006-03-20,2.1378,0.060758,0.16539917229763468,0.053200000000000004,38204.0
2006-03-21,2.1583,0.060758,0.16539917229763468,0.053200000000000004,37398.0
2006-03-22,2.1545,0.060758,0.16539917229763468,0.053200000000000004,37851.0
2006-03-23,2.1498,0.060758,0.16539917229763468,0.053200000000000004,37474.0
2006-03-24,2.162,0.060758,0.16539917229763468,0.053200000000000004,37577.0
2006-03-25,2.162,0.060758,0.16539917229763468,0.053200000000000004,37641.0
2006-03-26,2.162,0.060758,0.16539917229763468,0.053200000000000004,37641.0
2006-03-27,2.1796,0.060758,0.16539917229763468,0.053200000000000004,37641.0
2006-03-28,2.223,0.060758,0.16539917229763468,0.053200000000000004,36682.0
2006-03-29,2.222,0.060758,0.16539917229763468,0.053200000000000004,37492.0
2006-03-30,2.1944,0.060758,0.16539917229763468,0.053200000000000004,37777.0
2006-03-31,2.1716,0.060758,0.16539917229763468,0.053200000000000004,37952.0
2006-04-01,2.1716,0.060758,0.16539917229763468,0.0463,38717.0
2006-04-02,2.1716,0.060758,0.16539917229763468,0.0463,38717.0
2006-04-03,2.1534,0.060452,0.16450139997235103,0.0463,38717.0
2006-04-04,2.1285,0.060452,0.16450139997235103,0.0463,38802.0
2006-04-05,2.1336,0.060452,0.16450139997235103,0.0463,39053.0
2006-04-06,2.1291,0.060452,0.16450139997235103,0.0463,39285.0
2006-04-07,2.1401,0.060452,0.16450139997235103,0.0463,38926.0
2006-04-08,2.1401,0.060452,0.16450139997235103,0.0463,38475.0
2006-04-09,2.1401,0.060452,0.16450139997235103,0.0463,38475.0
2006-04-10,2.1514,0.060452,0.16450139997235103,0.0463,38475.0
2006-04-11,2.1412,0.060452,0.16450139997235103,0.0463,37901.0
2006-04-12,2.1328,0.060452,0.16450139997235103,0.0463,38427.0
2006-04-13,2.1418,0.060452,0.16450139997235103,0.0463,38082.0
2006-04-14,2.1418,0.060452,0.16450139997235103,0.0463,38462.0
2006-04-15,2.1418,0.060452,0.16450139997235103,0.0463,38462.0
2006-04-16,2.1418,0.060452,0.16450139997235103,0.0463,38462.0
2006-04-17,2.1335,0.060452,0.16450139997235103,0.0463,38462.0
2006-04-18,2.1284,0.060452,0.16450139997235103,0.0463,39572.0
2006-04-19,2.1135,0.060417,0.1643987575069059,0.0463,39938.0
2006-04-20,2.1228,0.057852,0.15690100863825873,0.0463,39775.0
2006-04-21,2.1228,0.057852,0.15690100863825873,0.0463,39751.0
2006-04-22,2.1228,0.057852,0.15690100863825873,0.0463,39751.0
2006-04-23,2.1228,0.057852,0.15690100863825873,0.0463,39751.0
2006-04-24,2.1174,0.057817,0.15679903344335067,0.0463,39751.0
2006-04-25,2.1225,0.057817,0.15679903344335067,0.0463,39738.0
2006-04-26,2.1216,0.057817,0.15679903344335067,0.0463,40410.0
2006-04-27,2.1128,0.057852,0.15690100863825873,0.0463,39751.0
2006-04-28,2.0884,0.057886,0.15700007882990108,0.0463,40363.0
2006-04-29,2.0884,0.057886,0.15700007882990108,0.0463,41017.0
2006-04-30,2.0884,0.057886,0.15700007882990108,0.0463,41017.0
2006-05-01,2.0884,0.057886,0.15700007882990108,0.042300000000000004,41017.0
2006-05-02,2.071,0.057886,0.15700007882990108,0.042300000000000004,41017.0
2006-05-03,2.0698,0.05792,0.15709915747159808,0.042300000000000004,40920.0
2006-05-04,2.0659,0.05792,0.15709915747159808,0.042300000000000004,40976.0
2006-05-05,2.0579,0.058126,0.1576996382165623,0.042300000000000004,41417.0
2006-05-06,2.0579,0.058126,0.1576996382165623,0.042300000000000004,41515.0
2006-05-07,2.0579,0.058126,0.1576996382165623,0.042300000000000004,41515.0
2006-05-08,2.0643,0.058126,0.1576996382165623,0.042300000000000004,41515.0
2006-05-09,2.0634,0.058126,0.1576996382165623,0.042300000000000004,41979.0
2006-05-10,2.0578,0.05792,0.15709915747159808,0.042300000000000004,41752.0
2006-05-11,2.0873,0.057886,0.15700007882990108,0.042300000000000004,40847.0
2006-05-12,2.1299,0.058058,0.15750138696136862,0.042300000000000004,40223.0
2006-05-13,2.1299,0.058058,0.15750138696136862,0.042300000000000004,39271.0
2006-05-14,2.1299,0.058058,0.15750138696136862,0.042300000000000004,39271.0
2006-05-15,2.1766,0.058023,0.15739935905601454,0.042300000000000004,39271.0
